city,company_name,category,job_title,qualified,tech_compatible,major_compatible,app_link,indeed_link,description
New+York,Building Service 32BJ Benefit Funds,data+analyst,Eligibility & Enrollment Analyst,Bachelor Degree,True,False,https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbX0ay-mB7EgYPm6iOF_yQM0Yq99jUNqiiBGdomfxBgYyUhzRLsjR837g1A9DNDXTEXtB2iHHlpzPc_M6BdxvtV1-y3rFvnEtdc__Tcjh1okZmwii3x71tES1nsTzy_3bdKTK0Ln_IX8TBw01VoTf5KuON3Yzgiuu7roabE2hu0be2CJPuc4U4nonZ6OfXR-2NB6K01s0tZgt224QtPxyrthCppmz-xcU1yPnz4dTI5KqQjwMDFc0Qmve9dD0WB2fPhupfvb3ZSiT7XHpsMbAYQMnFu0UDseVbTrTafzixU54_VBbAF-3Zc790Z_EzLJOQAp2PdxL3b6R9IzPyWWoRt3PxPu-gOFzBJ9FFBcWzIVnWGUfUNPx-4UsYikAn8MczPDLzubrMEWnDsOgRtN0laoHITtpWa3V2biB4Gpzja6WdlLp7Mvz0atj2yy0lA4tHjhRdMJSIUtYL-Z3fk9RS&p=5&fvj=1&vjs=3,https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbX0ay-mB7EgYPm6iOF_yQM0Yq99jUNqiiBGdomfxBgYyUhzRLsjR837g1A9DNDXTEXtB2iHHlpzPc_M6BdxvtV1-y3rFvnEtdc__Tcjh1okZmwii3x71tES1nsTzy_3bdKTK0Ln_IX8TBw01VoTf5KuON3Yzgiuu7roabE2hu0be2CJPuc4U4nonZ6OfXR-2NB6K01s0tZgt224QtPxyrthCppmz-xcU1yPnz4dTI5KqQjwMDFc0Qmve9dD0WB2fPhupfvb3ZSiT7XHpsMbAYQMnFu0UDseVbTrTafzixU54_VBbAF-3Zc790Z_EzLJOQAp2PdxL3b6R9IzPyWWoRt3PxPu-gOFzBJ9FFBcWzIVnWGUfUNPx-4UsYikAn8MczPDLzubrMEWnDsOgRtN0laoHITtpWa3V2biB4Gpzja6WdlLp7Mvz0atj2yy0lA4tHjhRdMJSIUtYL-Z3fk9RS&p=5&fvj=1&vjs=3," Position Summary: Under the supervision of the Department of Eligibility Supervisor, works as an eligibility and enrollment analysts to perform a variety of tasks associated with analyzing, testing, evaluating, and validating issues regarding eligibility and enrollment in an effort to secure system data integrity. Essential Duties and Responsibilities: Review supporting documentation and update if necessary any changes in member’s employment history and/or enrollment for escalated member related inquiries from Member Services and other departments in accordance with Fund policy; Collect and analyze data/information to resolve a problem in real time; Track, review and resolve all unusual cases and/or problems and prepare formal reports of findings; Intake eligibility verification requests from other departments within the Funds as well as vendors for analysis, research and resolution; Explain participant and dependents eligibility for benefits using all available resources including Fund policy, member work history, and other available recourses, as necessary; Test system incidents and enhancements for compliance with Fund rules; Analyze discrepancies in service or performance and makes recommendations for resolution; Understand and review procedures and problems to improve existing systems; Perform tasks and special projects as required by management/supervisory staff. Assist in Quality Assurance review of member hire/term and dependent enrollment updates to ensure that updates are in accordance to Fund eligibility guidelines. Monitoring and maintenance of all accounts with special eligibility rules to ensure that eligibility updates are in accordance to those specific contracts e.g. Open Enrollment Groups, NYC Public Schools, and Stadiums etc. Provide support in processing of Health Fund LTD and Disability Pension applications; Review collective bargaining agreements, participation agreements and memorandums of agreement and prepare contract summary reports as they pertain to eligibility; Track, monitor and report on V trends and defects; Serve as a subject matter expert on V as it relates to eligibility; Assist in the creation and maintenance of queries and reports; Create test plans, develop test cases, conduct and coordinate business acceptance and regression testing. Qualifications: To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Displayed proficiency in all Funds ( Health, Pension, Legal, SRSP, Shortman) with regards to eligibility and enrollment; Excellent information gathering skills; Strong analytical, problem solving and decision making skills; Ability to prioritize work and meet deadlines; Ability to coordinate and work on multiple eligibility requests at once;A demonstrated capability to manipulate and use multiple software programs simultaneously including Excel, Microsoft Word, and Windows applications. Interpersonal Skills: Ability to effectively operate in fast paced work environment; Excellent communication skills: verbal and written; Detail oriented with excellent organization; Good interpersonal and client service skills Education and/or Experience: A minimum of years of eligibility/enrollment experience or the equivalent preferred. Language Skills: Speak, read, write and understand English Reasoning Ability: High Certificates, Licenses, Registrations: None Job Type: Full time Pay: $ , . per year Benefits: (k) Dental insurance Disability insurance Health insurance Life insurance Paid time off Tuition reimbursement Vision insurance Schedule: Monday to Friday Work authorization: United States ( Required) Work Location: One location Work Remotely: Temporarily due to COVID "
New+York,Bridgeline Solutions,data+analyst,Remote Data Analyst / Engineer / Scientist - Int'l Co $$$,Bachelor Degree,True,False,https://indeed.com/company/Bridgeline-Solutions/jobs/Remote-Data-Analyst-23ebb206eca72f54?fccid=37e9ae2b56db20e6&vjs=3,https://indeed.com/company/Bridgeline-Solutions/jobs/Remote-Data-Analyst-23ebb206eca72f54?fccid=37e9ae2b56db20e6&vjs=3," Major Int'l Corporation seeks several data analysts/engineers/scientists to develop data analysis plans, create analytics strategies, and assess and redesign companies' models. Experience with various tools and programs required, such as SQL, Java, Hadoop, Hive, Python and IBM SPSS. Knowledge of predictive coding and AI a plus. Remote at first but, post COVID, much travel to offices of clients ( Fortune cos and major financial institutions). Prefer to hire on an ongoing contract basis, but open to straight lateral hires. Top compensation paid. Please submit your resume to us at Cadence Counsel ASAP. Job Types: Full time, Temporary, Contract Pay: $ , . $ , . per year Benefits: Health insurance Schedule: Monday to Friday Supplemental Pay: Bonus pay Work Location: Fully Remote On the road"
New+York,Brick Data,data+analyst,Data Analyst Intern,Bachelor Degree,True,False,https://indeed.com/company/Brick-Data.IO/jobs/Data-Analyst-Intern-4492b727adf90ae1?fccid=9b2d4c3a30b79bdc&vjs=3,https://indeed.com/company/Brick-Data.IO/jobs/Data-Analyst-Intern-4492b727adf90ae1?fccid=9b2d4c3a30b79bdc&vjs=3," Brick Data is a New York City based start up. We recently received our first round of funding and looking to scale out our team. If you are looking for a true from the ground floor experience, please apply. You will receive hands on experience with our domestic and international teams as we problem solve our SaaS idea into a business. Perks of the Data Analyst Internship: Direct communication with C Levels and investors Potential for full time employment depending on the performance Collaboration with international counterparts Technical Skills: Knowledge of relational databases, MySQL, Postgre Sql, and Python ( Num Ply, Pandas) are required Web Scraping Libray (urlib, post) Machine learning knowledge (classification, logistic regression, and clustering) Knowledge in AWS ecosystem (RDS), Microsoft Aure, Salesforce/ Hubspot is a bonus Internship Details: Participation in designing, creating, and maintaining data pipeline architecture strategies Creating and Designing statistical models/ methods Coordinate with Data Analyst to set up the company's database, backup, and recovery processes for companies business data Identify key areas of automation and innovation Create infrastructure for the company's database which require optimal extraction transformation and loading of data from a wide variety of data sources Maintain analytic tools that utilize the data pipeline to provide actionable insight to customer acquisition and operational efficiency Skills: Bachelor/ Master Degree in Data Mining, Business Analytics, or Database Management or related fields are preferred Strong Analytical and problem solving skills Quick learner, with the ability to work independently in a fast paced environment Strong strategic thinking as well as written and verbal communication is a must This opportunity would be a wonderful experience for anyone looking to pioneer a career in Data Mining and Database Management. The internship will also grant fist hand work experience in Database designing, developing, as well as maintaining. Job Types: Part time, Internship Pay: $ . per year Benefits: Flexible schedule Education: Bachelor's ( Preferred) Experience:SQL: year ( Preferred) Work Location: Fully Remote Hours per week: Company's website: Brickdata.ioCOVID Precaution(s): Remote interview process Virtual meetings"
New+York,BlockFi,data+analyst,Jr Data Analyst,Bachelor Degree,True,False,https://www.indeed.com/rc/clk?jk=870ab1c9b3aa457d&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXgGv-I0pF5vQ3jI1mNXkUz-QPTx7ack05kPwIeOSvQquQ&astse=1616ffd6506bfc0f&assa=1984,https://indeed.com/rc/clk?jk=870ab1c9b3aa457d&fccid=d26901b7a9b35c6c&vjs=3," Block Fi’s mission is to provide liquidity, transparency and efficiency to digital financial markets by creating products that meet the needs of consumers and corporations across the globe. We build bridges between traditional finance and digital markets that enable growth for all participants. As a Data Analyst your responsibilities will be focused on the preparation, maintenance, analysis, and visualization of all data sources that Block Fi currently has, or will have in the future. You will be expected to not only meet your direct day to day responsibilities detailed below, but also assist with helping to shape the future of Block Fi Analytics. This role provides the opportunity to get in on the ground floor of Block Fi’s Analytics department. Responsibilities Assist with various ad hoc projects ranging from client analysis, business analysis, investor reporting, and internal KPI tracking Create new and service existing Tableau dashboards across each business unit at Block Fi Organize and reconcile large amounts of data to ensure timely, and accurate reporting while delivering a top notch client experience Review data for discrepancies among systems to ensure back end data matches client facing data Create and maintain documentation on key internal data processes that helps to enable the team to train new team members, detail existing obscure data pipelines, and lay the foundation for automation Have an eye for detail and ensure all work has appropriate checks / controls in place to ensure the accuracy and completeness of our reports Be a self starter that finds opportunities for development and can deliver solutions with minimal oversight Recognize that no job is too small and egos must not delay deliverables Display intellectual curiosity and seek opportunities for personal and professional improvement Qualifications Proficient in SQL ( Intermediate), Data Visualization Tool experience (we use Tableau), Excel/ Google Sheets ( Advanced), Data modeling for Reporting ( Relational Databases), Design Background is a Plus A degree in a technical field such as Finance, Data Science, Statistics, Computer Science or similar field Direct experience managing Business Intelligence deliverables ( Analysis and Visualizations), experience + years of professional experience Excellent problem solving skills, as well as the ability to work independently without need for constant oversight Strong critical thinking and analytical capabilities High attention to detail Adaptable to various environments and sudden changes Ability to embrace new technology, applications and solutions Desire to often work with people as well as be a self motivated team player Why Block Fi? Block Fi has experienced incredible growth since our launch in August . From raising over $ MM in debt and equity capital to helping thousands of clients (and growing!) do more with their crypto assets, we have established a dominant position as the debt and credit crypto market leader in the US. As we expand our product suite and geographic footprint, our addressable market will grow exponentially. Block Fi's leadership team has decades of experience in the traditional financial services and banking world, and we take a conservative approach to regulation that will position us well for sustainable long term growth and expansion. Our team is comprised of highly motivated professionals from diverse backgrounds. We are aiming to become the leading lender in crypto and are poised to redefine the global financial ecosystem for the better. In addition: Block Fi is one of the first companies to ever offer crypto backed loans and the only company whose founding team has an institutional understanding of the debt capital markets and regulatory landscape in the U.S. $ . MM of seed funding and $ MM in capital for funding loans $ MM of Series A, B, and C funding led by Valar Ventures with participation from Susquehanna, Winklevoss Capital, Fidelity, Galaxy Digital, Akuna Capital, and Morgan Creek We are moving quickly and have already deployed substantial capital into the space, proving our ability to execute and capture customer demand We offer Competitive salary Unlimited vacation / sick days Employer paid health coverage (vision, dental, K) Work alongside an enthusiastic, collegial, and driven team in a highly meritocratic environment Weekly lunch, office snacks and coffee"
New+York,Belong.life,data+analyst,Data Research Analyst,Bachelor Degree,True,False,https://www.indeed.com/rc/clk?jk=b7047d6354db70c1&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXj9UFIdCAuj193Rmzpv1NgP2Lr7DfU83qy6ilMSvPFMEw&astse=913009d3b0c01eee&assa=7641,https://indeed.com/rc/clk?jk=b7047d6354db70c1&fccid=a8dcc2bf9d226e27&vjs=3," We are looking for a motivated and experienced Data Research Analyst to join our growing Research team. Candidate must have health related background. B Sc, M Sc, or equivalent and years of experience in a health related field. Knowledge of commonly used concepts, practices and procedures in medicine. Responsibilities: Collect and log experimental data Conduct statistical analyses of data sets Prepare graphs and spreadsheets to portray results Create presentation slides and posters Review print and online resources to gather information Check facts, proofread, and edit research documents to ensure accuracy Qualifications: Analytical: Collect and analyze data, manage and update existing databases. Tools: Experience with Excel and Powerpoint Advantage: knowledge of common machine learning models Full Time Apply for this position at info@belong.life"
New+York,Bank of China,data+analyst,Data Governance Analyst,Bachelor Degree,True,False,https://indeed.com/company/Bank-of-China/jobs/Data-Governance-Analyst-5188b64122c91b80?fccid=82a924ef8a1e6217&vjs=3,https://indeed.com/company/Bank-of-China/jobs/Data-Governance-Analyst-5188b64122c91b80?fccid=82a924ef8a1e6217&vjs=3," Job Purpose: This incumbent will support the bank wide data governance activities and ensure adherence to the data governance framework for data policies, standards and practices, both at a departmental and enterprise wide level, to achieve consistency, quality and data protection.S/he will assist with the data governance projects; in addition, s/he will work closely with all lines of defenses to improve the quality and value of the data governance program including but not limited to the protection of sensitive data, development of data dictionary, improve quality of core data assets, standardized data policies and procedures, data policy design, execute record retention and help the data governance trainings. Job Responsibilities: Data Governance Program Initiatives Contribute toward the development and execution of data governance standards, methods, and templates for core data governance initiatives (i.e. data quality) Coordinate with the data stewards to establish and implement policies, processes and standards across the Bank Ensure program management and execution take an end to end view of the solution implementation Contribute toward the execution of the management strategy to ensure achievable and measureable milestones are mapped out for delivery and are effectively communicated Assist with the data governance framework including organizational accountability, policies and standards, quality control, and monitoring/measurement of progress Assist in the alignment of the Branch data governance program Data Governance Committee Guidance Assist with facilitating the Data Governance Committee and relaying strategic and tactical direction Convey an organizational data perspective to ensure the Bank is using harmonized data dictionaries, authoritative data sources, and data governance performance monitoring processes Assist in providing guidance to functional area owners, IT leads and data stewards in resolving conflicts Data Quality Education, Communications and Guidance Support the development and execution of education trainings, awareness programs and roadshows on data governance organization, processes, policies and standards across the enterprise Assist in the augmentation and execution of the data governance management strategy to ensure achievable and measurable milestones are mapped out for delivery and are effectively communicated Data Governance Execution Provide support to enhance the overall Bank maturity of data governance (i.e. data dictionary, data standardization, data quality measurement and reporting) Job Requirements: Bachelor’s Degree or above. years of professional work experience in data governance years in Content centric/ data centric roles Sound knowledge in data governance, data quality, data management, data standards, and structure Job Type: Full time Benefits: (k) Dental insurance Health insurance Vision insurance Schedule: Monday to Friday Education: Bachelor's ( Preferred)"
New+York,Andersen,data+analyst,IT Business Analyst,Bachelor Degree,True,False,https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFXN1bWSdyhV7BTmcfGrDW23kMBtugZKrnScTUfcpmkO7TKsD1owsLPAJjX5Y7M5jfm2j8Ex5N4Ii8s1vatvzAd1lJaeoGQBdbPhytoKXNA_g-x5lPMs6m8sG_1o6eoYesV_e5P3_KAFFUNhoZ-cat6bXA3OLxAIbhURoBviYJuramzUiv0-wm9TgZ2ICAyTjK3gYm_JGv2R0jujQrwlfgMp8dwMWyF6ItGQqcy2FdK73Fo8ZsFBxtZPK2e8Rv6BzIGCgr5sEch_2ifbj1bSa0UAEz7eYq8ug91zp7uwAI6TfpZhyy39IZJtVnxhx-ms2uJDTOqFxe7VQLHre9kp4qmB_0J5l6A3e4VzWEprzV2C2DUazStjMcGHFS2eE7AHRB480yr1DMohfgGaNpTA2kZhotB5cYUPAcKome9zfDdGwQ8uxO6Se1DCPmBz0tzPM=&p=14&fvj=1&vjs=3,https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFXN1bWSdyhV7BTmcfGrDW23kMBtugZKrnScTUfcpmkO7TKsD1owsLPAJjX5Y7M5jfm2j8Ex5N4Ii8s1vatvzAd1lJaeoGQBdbPhytoKXNA_g-x5lPMs6m8sG_1o6eoYesV_e5P3_KAFFUNhoZ-cat6bXA3OLxAIbhURoBviYJuramzUiv0-wm9TgZ2ICAyTjK3gYm_JGv2R0jujQrwlfgMp8dwMWyF6ItGQqcy2FdK73Fo8ZsFBxtZPK2e8Rv6BzIGCgr5sEch_2ifbj1bSa0UAEz7eYq8ug91zp7uwAI6TfpZhyy39IZJtVnxhx-ms2uJDTOqFxe7VQLHre9kp4qmB_0J5l6A3e4VzWEprzV2C2DUazStjMcGHFS2eE7AHRB480yr1DMohfgGaNpTA2kZhotB5cYUPAcKome9zfDdGwQ8uxO6Se1DCPmBz0tzPM=&p=14&fvj=1&vjs=3," Andersen Lab is a software development company with a full cycle of services. For over years, we have been helping enterprises around the world to transform business by creating effective digital solutions with the use of innovative technologies. We have covered the US and Western Europe markets and successfully collaborate with our customers from the USA, France, Germany, Great Britain, Australia and other countries. We also have our representative offices and legal entities in the USA ( Scottsdale, Arizona, New York City), Lithuania ( Vilnius), Finland ( Helsinki), Germany ( Berlin) and France ( Paris). Are you still looking for an excellent break in your career? Andersen Lab is currently seeking a seasoned IT Business Analyst to enhance our business in the USA. If you have strong business and system analysis skills, as well as you have a confident understanding of Agile based methodologies and you’re really passionate about delivering high quality digital solutions we’ll be more than glad to see you in our friendly team of professionals. Requirements & Qualifications: At least years of business analysis experience in the IT / Banking industry; Proven business and systems analysis skills coupled with the ability to translate even chaotic input into well structured requirements. Knowledge of User stories / Use cases techniques; Good knowledge of the main notations of visual modelling: UML, BPMN, etc; Sufficient knowledge in Agile based methodologies; Good understanding of technologies and principles of building modern web and mobile applications; Proficiency with UX prototyping tools such as Axure or Balsamiq; Ability to work in a fast paced and dynamic environment. Job Responsibilities: Project documentation development (MVP, SRS, Vision & Scope); Customer communication (requirements gathering, requirements discovery, analysis, prioritization; Requirements visualization and prototyping ( Axure RP, Adobe XD); Communication with developers and QA teams; Working alongside with Sales managers; Taking part in presales; Meeting US clients.Срок действия договора: месяцев Job Types: Full time, Contract Salary: $ , . $ , . per year Experience: Business Analyst: years ( Preferred) Work Remotely: Temporarily due to COVID "
Los+Angeles,WEBTOON Entertainment,data+analyst,Content Data Analyst,Bachelor Degree,True,False,https://www.indeed.com/rc/clk?jk=b2bf2e66e1ef6e08&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXg-0SRSo5JDDHvSoAl9nqrHl8EZNoFLzyHkpvcd7-Y9bg&astse=9adaff46f9003a70&assa=1381,https://indeed.com/rc/clk?jk=b2bf2e66e1ef6e08&fccid=2bb511f863f6fc13&vjs=3,"WEBTOON is a digital entertainment service with over million unique monthly readers. The Content Department is looking for a Content Data Analyst to join WEBTOON’s Los Angeles headquarters. The Content Department is responsible for sourcing, developing and delivering the Originals program on WEBTOON. The Content Data Analyst, reporting directly to the Head of Content, will be responsible for analyzing and presenting readership data on a regular basis. Responsibilities: Analyze the audience segment and cohorts to identify new programming needs Perform in depth series analysis to help creative team track audience retention and engagement Conduct thoughtful, data driven analysis of key performance indicators to determine areas for optimization and improvement in content development Create insightful presentations that summarize analysis to influence decision making in Content Planning Conduct ongoing analysis of industry trends to develop deep understanding of competitive threats and opportunities Requirements: Regularly reads series on WEBTOON years of experience in Data Analysis Familiarity with MySQL Solid understanding of data structure Must be an effective communicator Experience in processing and analyzing large data Proficient in Javascript, Java, Python, C++, or an equivalent programming language Benefits: Competitive PPO Medical, Dental, and Vision Insurance Package K PTO & Holiday Pay Cell Phone Subsidy Wellness Reimbursement Other Perks"
Los+Angeles,VACCO Industries,data+analyst,Quality Data Analyst,Bachelor Degree,True,False,https://www.indeed.com/rc/clk?jk=ab11675e68592c4b&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXhKCIL3MRXxkuoOVGC7qsgOXAwdulcUk0atwlDdDDqlBQ&astse=1cdc502e6deb1ed2&assa=1624,https://indeed.com/rc/clk?jk=ab11675e68592c4b&fccid=0d553944982a5a48&vjs=3,"SUMMARY: Responsible for interpreting contracts for quality requirements, quality technical data and documentation. Responsible for the collection and maintenance of quality records creating complete data backups and pulls purchase order books containing all necessary documentation such as customer specifications, drawing procedures required for customer assessments/audits and Pedigree Reviews. ESSENTIAL DUTIES AND RESPONSIBILITIES: Pull appropriate data/back up pull Router Certification identifying any necessary quality requirements. Prepare DD or DD (shipping requirements) if necessary, for the Data Package. Research and analyze data from Application Xtender (copy and retrieval system) for any MRB actions as directed. Create As Built Configuration Record per Bill of Material and kit list from work order. Check WDS mainframe noting current revisions and review Engineering Change Notices (ECN) for part number or ATP revision and delta changes. Request shipping documents from Stockroom, checking for correctness and adding any additional requirements as applicable. Check all received ATP data, router, assembly data, cleaning and packaging for completeness noting any needed corrections, stamping and dating all necessary items. Compile all pertinent data in a "" Data Package/ Skeleton"" inserting into binder. Prepare tags for packaging, Clean Tag and customer source request presenting to assigned Quality Engineer for final buyoff and presentation to customer. Upon presentation of Data Package to Government Representative for final buyoff complete an Out Source Call Request form posting on DCMA Board clearing any problems that may occur upon request. Make necessary photocopies, scanning them into the Application Xtender for CD preparation forwarding parts and copy of data pack with shippers to Shipping Department. Review Purchase Order, drawings, specifications for correctness and IQS for supplier approval. Check for correctness on Material Certifications from the Mill, Process Certifications, etc. against drawings and "" Purchasing Notations Manual.” Check clauses called out per Purchase Order against Quality Assurance Addendum and Purchasing Notations Manual returning to Receiving Inspection if necessary. Complete Preliminary Certification Approval form and return to Receiving/ Buyer for Vendor notification of corrections, missing items, etc…. Use Application Xtender to prepare data for scanning, categorizing per applications. Prepare data for Manual Data Center files scanning data from Archive box to be run for off site archival. Coordinate requests for data retrieval from Application Xtender or manual files from various departments or customers. Additional duties include researching and analyzing requested data from Quality Engineer as well as various internal departments; placing request for technical assistance for office equipment when needed, create various spreadsheets, forms, correspondence, and schedules using MS Word and/or Excel. QUALIFICATIONS: Previous experience working in a Quality Assurance department preferably in an Aerospace manufacturing environment. Ability to handle multiple projects simultaneously with minimal direction or supervision. Possess working knowledge of MS software i.e. Word, Excel and Outlook. A minimum of a high school diploma or general education degree (GED); with three ( ) years of related experience; or an AA degree with a minimum of one year ( ) year of related working experience and/or training or equivalent combination of education and experience. Based on the nature of our Defense contracts, U.S. citizenship is required. VACCO Industries is an Equal Opportunity Employer"
Los+Angeles,"TuSimple, Inc.",data+analyst,Data Analyst - Contract ( Temp to Perm),Bachelor Degree,True,False,https://www.indeed.com/rc/clk?jk=9984d9679221948f&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXjumo8ylkio4blEp2MGh6JrVAq81dAHm7GpE1MqdfeWCQ&astse=3b818cec9493b28b&assa=4033,https://indeed.com/rc/clk?jk=9984d9679221948f&fccid=fea34c44eddebdae&vjs=3," Company Overview Come join a higher calling and find a deeper purpose! As a multi national Artificial Intelligence Technology Company, we are at the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are leading the industry in autonomous trucking. While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy. Tu Simple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, Tu Simple is working to create the first global commercially viable Autonomous Freight Network. Responsibilities Conduct data analysis of driver/vehicle behaviors to support product requirements, acceptance criteria and test cases Interpret data and analyze the results with statistical technical and provide ongoing reports Collaborate with the automatic bench marking team to extract data from our systems Pattern and Descriptive Analysis Generate exposure analysis Conduct research to support the requirements Develop and manage product related documentation such as datasheet, application notes, customer survey Use data to interpret and analyze traffic conditions or patterns Qualifications (MUST HAVE SQL AND PYTHON) New Grad in Computer Science and/or engineering okay! Bachelor's degree in engineering/mathematics, e.g. computer science, statistics related disciplines + Years of experience programming in Python/SQL to extract the data and conduct data analysis year of experience as a Product Management or high interest in this career track. Proven ability to utilize abstract reasoning techniques to formulate problems and establish creative solutions Proven ability to manage multiple projects, multi tasking and meet deadlines Excellent communication skills (both written and verbal) High level of integrity and work ethics Tu Simple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items."
Los+Angeles,Think Together - LA Metro,data+analyst,GEAR UP Data Analyst,Bachelor Degree,True,False,https://indeed.com/rc/clk?jk=ad9d9cf15ed779bc&fccid=69bb9f56a44c621a&vjs=3,https://indeed.com/rc/clk?jk=ad9d9cf15ed779bc&fccid=69bb9f56a44c621a&vjs=3,"GEAR UP Data Analyst Founded in , Think Together partners with schools to change the odds for kids by providing award winning programs during and outside the school day. We’re one of California’s largest nonprofits working in school districts from San Diego to San Francisco. Whether you’re interested in early learning, elementary, middle or high school, you can invest in your community by working at a local school or working within our home office providing support! Position Overview Think Together is currently seeking a full time Data Analyst for our GEAR UP Program. GEAR UP stands for Gaining Early Awareness and Readiness for Undergraduate Programs and follows students with programming from their th grade year to their first year in college. The GEAR UP program’s mission to significantly increase the number of low income students who are prepared to enter and succeed in postsecondary education. The Data Analyst will be involved in five core data and evaluation functions: ) data development and support, ) data collection and monitoring supervision, ) data systems management, ) data sharing and reporting, and ) evaluation and assessment. Working under the direction of the Director of Data and Evaluation, the Data Analyst’s responsibilities may include but are not limited to: Job Duties & Responsibilities: Data Development and Support Help ensure that data development is in compliance with grant requirements. Regularly evaluate data quality and enforce data quality standards; identify and resolve data quality issues (integrity, timeliness, accuracy and completion). Support with identifying data sources, calculating baselines, setting targets, benchmark goals, etc. Support programming to assure programs are developed based on researched, evidence based practices. Data Collection and Monitoring Supervision: Ensure data collection and reporting methods are accurate, effective, and efficient. Support data collection, entry and validation practices and procedures. Support data trainings for program staff to ensure data collection and monitoring policies are understood and implemented via an accountability system. Support in data gathering and analysis of longitudinal data across various public data systems. Support programming to develop a “cycle of program improvement” through “data coaching” and regular data analysis and interpretation. Support in the use and updating of data monitoring tools such as dashboards, rubrics, data flowcharts, etc. that align with existing tools (such as performance measures, logic models, etc.) Data Systems Management: Support with use of data management software systems. Support with staff trainings and technical assistance on data systems. Support with ensuring data security policies and procedures are followed. Data Sharing/ Reporting: Develop monthly and quarterly outcome reports to share with program staff Assist with various types of reporting, including reports for funders, internal reviews, and other partnerships. Aid in developing data presentations for internal and external audiences, including graphs, tables, data visuals, etc. to demonstrate impact and inform action planning Support with the creation of data visuals drawing on programmatic and secondary data sources. Establish and maintain relationships with school partners in order to develop strong data sharing partnerships; support partner contractual agreements including reporting and auditing processes. Evaluation and Assessment Support in the implementation, administration, and analysis of various evaluation tools such as surveys, focus groups, assessments, etc., and Perform other duties as assigned. Prerequisites & Minimum Qualifications: Bachelor’s degree from an accredited college or university required, preferably in social science, education, with a minimum years of related experience in public policy or education. Experience working in non profit organizations and college access programs highly preferred. Experience in using data to support and drive programmatic decision making and improvement. Experience in navigating data management software. Experience with methods and procedures for data acquisition, management and quality control. Experience in preparing reports for funders and other partners. Understanding of quantitative and/or qualitative methods to highlight the assets and community needs of diverse and marginalized communities. Familiarity with data visualization and presentation skills. Knowledge in using Excel or other software to develop graphs and tables for a general audience. Familiarity with demographic, economic, or educational datasets. Knowledge of LAUSD data records, California Department of Education, and American Community Survey, and Census data sets preferred. Ability to communicate effectively. Self directed and capable of working to meet quick turnaround and deadlines independently. Maintain a professional attitude, confidentiality, and respect cultural differences. Ability to work cooperatively and collaboratively with staff to accomplish work in a timely fashion Work Schedule Monday through Friday. Evening and weekend work may be required as job duties demand. EEO Statement Think Together is an Equal Opportunity Employer that does not discriminate on the basis of actual or perceived race, color, national origin, ancestry, sex, gender, gender identity, gender expression, pregnancy, childbirth or related medical conditions, religious creed, physical disability, mental disability, age for individuals age and over, medical condition (as defined by state law (for example, cancer or genetic characteristics or HIV/AIDS), marital status, military and veteran status, sexual orientation, genetic information, citizenship status or any other characteristic protected by federal, state or local law. Our management team is dedicated to this policy with respect to recruitment, hiring, placement, promotion, transfer, training, compensation, benefits, employee activities and general treatment during employment."
